1.68833	-0.910452	0.0066
1.68833	-0.910452	0.015103
1.68833	-0.910452	0.023805
1.68833	-0.910452	0.032397
1.68833	-0.910452	0.040973
1.68833	-0.910452	0.049692
1.68833	-0.910452	0.058275
1.68833	-0.910452	0.066934
1.68833	-0.910452	0.075511
1.68833	-0.910452	0.084164
1.68833	-0.910452	0.092684
1.68833	-0.910452	0.101252
1.68833	-0.910452	0.109874
1.68833	-0.910452	0.118344
1.68833	-0.910452	0.126812
0.00534614	-0.00521945	0.135421
0.00534614	-0.00521945	0.144096
0.00534614	-0.00521945	0.152682
0.00534614	-0.00521945	0.161333
0.00534614	-0.00521945	0.169737
0.00534614	-0.00521945	0.178258
0.00534614	-0.00521945	0.186875
0.00534614	-0.00521945	0.195309
0.00534614	-0.00521945	0.203791
0.00378295	-0.0243727	0.212241
0.00378295	-0.0243727	0.220714
0.00378295	-0.0243727	0.229182
0.00378295	-0.0243727	0.237516
0.00378295	-0.0243727	0.24586
0.00378295	-0.0243727	0.254172
0.00378295	-0.0243727	0.262699
0.00378295	-0.0243727	0.27118
0.00378295	-0.0243727	0.27955
-0.153939	0.0832298	0.287988
-0.153939	0.0832298	0.296401
-0.153939	0.0832298	0.304782
-0.153939	0.0832298	0.313139
-0.153939	0.0832298	0.321633
-0.153939	0.0832298	0.330108
-0.153939	0.0832298	0.3386
-0.153939	0.0832298	0.347047
-0.153939	0.0832298	0.35547
-0.153939	0.0832298	0.363845
-0.353165	0.269806	0.372306
-0.353165	0.269806	0.380762
-0.353165	0.269806	0.389158
-0.353165	0.269806	0.397772
-0.353165	0.269806	0.406336
-0.353165	0.269806	0.414768
-0.353165	0.269806	0.423246
-0.353165	0.269806	0.431819
-0.353165	0.269806	0.440255
-0.441293	0.377733	0.448683
-0.441293	0.377733	0.457047
-0.441293	0.377733	0.465403
-0.441293	0.377733	0.473817
-0.441293	0.377733	0.482209
-0.441293	0.377733	0.490674
-0.441293	0.377733	0.499082
-0.441293	0.377733	0.507538
-0.441293	0.377733	0.516094
-0.441293	0.377733	0.524461
-0.536	0.422905	0.532919
-0.536	0.422905	0.541406
-0.536	0.422905	0.549778
-0.536	0.422905	0.558241
-0.536	0.422905	0.566875
-0.536	0.422905	0.575264
-0.536	0.422905	0.5837
-0.536	0.422905	0.592128
-0.536	0.422905	0.600796
-0.454383	0.388354	0.60926
-0.454383	0.388354	0.617624
-0.454383	0.388354	0.626021
-0.454383	0.388354	0.634464
-0.454383	0.388354	0.642918
-0.454383	0.388354	0.651268
-0.454383	0.388354	0.65973
-0.454383	0.388354	0.668168
-0.454383	0.388354	0.676574
-0.454383	0.388354	0.684967
-0.402817	0.298129	0.693377
-0.402817	0.298129	0.701773
-0.402817	0.298129	0.710095
-0.402817	0.298129	0.718449
-0.402817	0.298129	0.726841
-0.402817	0.298129	0.735319
-0.402817	0.298129	0.74384
-0.402817	0.298129	0.752599
-0.402817	0.298129	0.760928
-0.340167	0.260614	0.76921
-0.340167	0.260614	0.777576
-0.340167	0.260614	0.786002
-0.340167	0.260614	0.794428
-0.340167	0.260614	0.802856
-0.340167	0.260614	0.81127
-0.340167	0.260614	0.819792
-0.340167	0.260614	0.828399
-0.340167	0.260614	0.836984
-0.340167	0.260614	0.845596
-0.370583	0.254275	0.854051
-0.370583	0.254275	0.8627
-0.370583	0.254275	0.871182
-0.370583	0.254275	0.879583
-0.370583	0.254275	0.888287
-0.370583	0.254275	0.896675
-0.370583	0.254275	0.905167
-0.370583	0.254275	0.913605
-0.370583	0.254275	0.922169
-0.390578	0.262404	0.930678
-0.390578	0.262404	0.939141
-0.390578	0.262404	0.947438
-0.390578	0.262404	0.955787
-0.390578	0.262404	0.964414
-0.390578	0.262404	0.972818
-0.390578	0.262404	0.981153
-0.390578	0.262404	0.989712
-0.390578	0.262404	0.9981
-0.390578	0.262404	1.00656
-0.388007	0.262205	1.01498
-0.388007	0.262205	1.02336
-0.388007	0.262205	1.03183
-0.388007	0.262205	1.04022
-0.388007	0.262205	1.0486
-0.388007	0.262205	1.05691
-0.388007	0.262205	1.06533
-0.388007	0.262205	1.07389
-0.388007	0.262205	1.08241
-0.285081	0.241414	1.09095
-0.285081	0.241414	1.0994
-0.285081	0.241414	1.10786
-0.285081	0.241414	1.11623
-0.285081	0.241414	1.12452
-0.285081	0.241414	1.13294
-0.285081	0.241414	1.1414
-0.285081	0.241414	1.14976
-0.285081	0.241414	1.15809
-0.285081	0.241414	1.16655
-0.219149	0.216601	1.17485
-0.219149	0.216601	1.18332
-0.219149	0.216601	1.19176
-0.219149	0.216601	1.20033
-0.219149	0.216601	1.20882
-0.219149	0.216601	1.21728
-0.219149	0.216601	1.22558
-0.219149	0.216601	1.23393
-0.219149	0.216601	1.24242
-0.166291	0.211289	1.25093
-0.166291	0.211289	1.25949
-0.166291	0.211289	1.26796
-0.166291	0.211289	1.27642
-0.166291	0.211289	1.2849
-0.166291	0.211289	1.2934
-0.166291	0.211289	1.30193
-0.166291	0.211289	1.31041
-0.166291	0.211289	1.31895
-0.160307	0.20592	1.3274
-0.160307	0.20592	1.33586
-0.160307	0.20592	1.3443
-0.160307	0.20592	1.35281
-0.160307	0.20592	1.36136
-0.160307	0.20592	1.36987
-0.160307	0.20592	1.37819
-0.160307	0.20592	1.38656
-0.160307	0.20592	1.39496
-0.160307	0.20592	1.40347
-0.153357	0.217683	1.41197
-0.153357	0.217683	1.4203
-0.153357	0.217683	1.42878
-0.153357	0.217683	1.43744
-0.153357	0.217683	1.44584
-0.153357	0.217683	1.45423
-0.153357	0.217683	1.46324
-0.153357	0.217683	1.47157
-0.153357	0.217683	1.48003
-0.160892	0.226567	1.48836
-0.160892	0.226567	1.49692
-0.160892	0.226567	1.50541
-0.160892	0.226567	1.51382
-0.160892	0.226567	1.52229
-0.160892	0.226567	1.5308
-0.160892	0.226567	1.53931
-0.160892	0.226567	1.54769
-0.160892	0.226567	1.55612
-0.160892	0.226567	1.56451
-0.118447	0.279238	1.57302
-0.118447	0.279238	1.5816
-0.118447	0.279238	1.5899
-0.118447	0.279238	1.59827
-0.118447	0.279238	1.60655
-0.118447	0.279238	1.61525
-0.118447	0.279238	1.62369
-0.118447	0.279238	1.63225
-0.118447	0.279238	1.64077
-0.0202194	0.436906	1.64924
-0.0202194	0.436906	1.65767
-0.0202194	0.436906	1.66622
-0.0202194	0.436906	1.67471
-0.0202194	0.436906	1.68301
-0.0202194	0.436906	1.69151
-0.0202194	0.436906	1.69992
-0.0202194	0.436906	1.70836
-0.0202194	0.436906	1.71679
-0.0202194	0.436906	1.72529
-0.000809133	0.492187	1.73359
-0.000809133	0.492187	1.74222
-0.000809133	0.492187	1.75066
-0.000809133	0.492187	1.75908
-0.000809133	0.492187	1.76747
-0.000809133	0.492187	1.77592
-0.000809133	0.492187	1.78442
-0.000809133	0.492187	1.79291
-0.000809133	0.492187	1.80137
-4.93433e-05	0.503986	1.80978
-4.93433e-05	0.503986	1.81833
-4.93433e-05	0.503986	1.82671
-4.93433e-05	0.503986	1.83517
-4.93433e-05	0.503986	1.84369
-4.93433e-05	0.503986	1.85227
-4.93433e-05	0.503986	1.86061
-4.93433e-05	0.503986	1.86912
-4.93433e-05	0.503986	1.87757
-4.93433e-05	0.503986	1.88592
0.0329433	0.45819	1.89434
0.0329433	0.45819	1.90283
0.0329433	0.45819	1.91115
0.0329433	0.45819	1.9195
0.0329433	0.45819	1.92794
0.0329433	0.45819	1.93625
0.0329433	0.45819	1.94474
0.0329433	0.45819	1.95322
0.0329433	0.45819	1.96158
0.0137192	0.467869	1.97004
0.0137192	0.467869	1.97858
0.0137192	0.467869	1.98696
0.0137192	0.467869	1.99538
0.0137192	0.467869	2.00393
0.0137192	0.467869	2.01238
0.0137192	0.467869	2.02077
0.0137192	0.467869	2.02929
0.0137192	0.467869	2.03756
0.0137192	0.467869	2.04589
-0.0397572	0.50381	2.05427
-0.0397572	0.50381	2.06271
-0.0397572	0.50381	2.07114
-0.0397572	0.50381	2.07954
-0.0397572	0.50381	2.08793
-0.0397572	0.50381	2.09631
-0.0397572	0.50381	2.1048
-0.0397572	0.50381	2.11319
-0.0397572	0.50381	2.12171
-0.0405545	0.500672	2.13006
-0.0405545	0.500672	2.13852
-0.0405545	0.500672	2.14708
-0.0405545	0.500672	2.15545
-0.0405545	0.500672	2.16402
-0.0405545	0.500672	2.17243
-0.0405545	0.500672	2.18097
-0.0405545	0.500672	2.18956
-0.0405545	0.500672	2.19818
-0.0405545	0.500672	2.20679
-0.0374525	0.494817	2.21525
-0.0374525	0.494817	2.22368
-0.0374525	0.494817	2.23221
-0.0374525	0.494817	2.24071
-0.0374525	0.494817	2.24927
-0.0374525	0.494817	2.25766
-0.0374525	0.494817	2.26611
-0.0374525	0.494817	2.27454
-0.0374525	0.494817	2.28317
-0.0179956	0.467845	2.29174
-0.0179956	0.467845	2.30027
-0.0179956	0.467845	2.30879
-0.0179956	0.467845	2.31745
-0.0179956	0.467845	2.32605
-0.0179956	0.467845	2.33449
-0.0179956	0.467845	2.34311
-0.0179956	0.467845	2.35149
-0.0179956	0.467845	2.35994
0.000878227	0.453047	2.36847
0.000878227	0.453047	2.37684
0.000878227	0.453047	2.38532
0.000878227	0.453047	2.39384
0.000878227	0.453047	2.40226
0.000878227	0.453047	2.41065
0.000878227	0.453047	2.41902
0.000878227	0.453047	2.42744
0.000878227	0.453047	2.43594
0.000878227	0.453047	2.44433
0.00469005	0.447596	2.45282
0.00469005	0.447596	2.46126
0.00469005	0.447596	2.46959
0.00469005	0.447596	2.47791
0.00469005	0.447596	2.48637
0.00469005	0.447596	2.49483
0.00469005	0.447596	2.50323
0.00469005	0.447596	2.51173
0.00469005	0.447596	2.52019
-0.000613054	0.452821	2.52857
-0.000613054	0.452821	2.53691
-0.000613054	0.452821	2.54537
-0.000613054	0.452821	2.55391
-0.000613054	0.452821	2.56227
-0.000613054	0.452821	2.57064
-0.000613054	0.452821	2.57905
-0.000613054	0.452821	2.58747
-0.000613054	0.452821	2.5958
-0.000613054	0.452821	2.60421
-0.0107352	0.474172	2.6126
-0.0107352	0.474172	2.62093
-0.0107352	0.474172	2.62932
-0.0107352	0.474172	2.63761
-0.0107352	0.474172	2.64591
-0.0107352	0.474172	2.65426
-0.0107352	0.474172	2.66281
-0.0107352	0.474172	2.67136
-0.0107352	0.474172	2.67974
-0.00552413	0.492399	2.68804
-0.00552413	0.492399	2.69647
-0.00552413	0.492399	2.70496
-0.00552413	0.492399	2.71343
-0.00552413	0.492399	2.72184
-0.00552413	0.492399	2.73031
-0.00552413	0.492399	2.73865
-0.00552413	0.492399	2.74697
-0.00552413	0.492399	2.75533
-0.00552413	0.492399	2.76367
0.00342825	0.518853	2.77219
0.00342825	0.518853	2.7806
0.00342825	0.518853	2.78893
0.00342825	0.518853	2.79729
0.00342825	0.518853	2.80555
0.00342825	0.518853	2.81383
0.00342825	0.518853	2.82242
0.00342825	0.518853	2.831
0.00342825	0.518853	2.83938
-0.00471045	0.518699	2.84783
-0.00471045	0.518699	2.85642
-0.00471045	0.518699	2.86484
-0.00471045	0.518699	2.87326
-0.00471045	0.518699	2.8819
-0.00471045	0.518699	2.89041
-0.00471045	0.518699	2.89873
-0.00471045	0.518699	2.90708
-0.00471045	0.518699	2.91546
-0.00471045	0.518699	2.92376
-0.0047336	0.518113	2.93217
-0.0047336	0.518113	2.94055
-0.0047336	0.518113	2.94904
-0.0047336	0.518113	2.95762
-0.0047336	0.518113	2.96592
-0.0047336	0.518113	2.97436
-0.0047336	0.518113	2.98288
-0.0047336	0.518113	2.99125
-0.0047336	0.518113	2.99967
-0.0047366	0.51688	3.00798
-0.0047366	0.51688	3.01638
-0.0047366	0.51688	3.02486
-0.0047366	0.51688	3.03331
-0.0047366	0.51688	3.04179
-0.0047366	0.51688	3.0502
-0.0047366	0.51688	3.05852
-0.0047366	0.51688	3.067
-0.0047366	0.51688	3.07551
-0.0047366	0.51688	3.08396
-0.00512331	0.517494	3.09242
-0.00512331	0.517494	3.101
-0.00512331	0.517494	3.10931
-0.00512331	0.517494	3.11799
-0.00512331	0.517494	3.12654
-0.00512331	0.517494	3.13495
-0.00512331	0.517494	3.14342
-0.00512331	0.517494	3.15187
-0.00512331	0.517494	3.16036
-0.00525628	0.5176	3.1688
-0.00525628	0.5176	3.1771
-0.00525628	0.5176	3.18564
-0.00525628	0.5176	3.19401
-0.00525628	0.5176	3.2025
-0.00525628	0.5176	3.211
-0.00525628	0.5176	3.2194
-0.00525628	0.5176	3.22804
-0.00525628	0.5176	3.23643
-0.00525628	0.5176	3.24492
-0.00534373	0.51736	3.25341
-0.00534373	0.51736	3.26175
-0.00534373	0.51736	3.27029
-0.00534373	0.51736	3.27877
-0.00534373	0.51736	3.28709
-0.00534373	0.51736	3.2956
-0.00534373	0.51736	3.30403
-0.00534373	0.51736	3.31247
-0.00534373	0.51736	3.32085
-0.00557216	0.516844	3.32914
-0.00557216	0.516844	3.33757
-0.00557216	0.516844	3.34593
-0.00557216	0.516844	3.35432
-0.00557216	0.516844	3.36282
-0.00557216	0.516844	3.37131
-0.00557216	0.516844	3.37969
-0.00557216	0.516844	3.38821
-0.00557216	0.516844	3.39653
-0.00557216	0.516844	3.405
-0.0184839	0.511386	3.41345
-0.0184839	0.511386	3.42192
-0.0184839	0.511386	3.43054
-0.0184839	0.511386	3.43891
-0.0184839	0.511386	3.44749
-0.0184839	0.511386	3.45608
-0.0184839	0.511386	3.46459
-0.0184839	0.511386	3.47301
-0.0184839	0.511386	3.48137
-0.0092063	0.524716	3.4898
-0.0092063	0.524716	3.49829
-0.0092063	0.524716	3.50669
-0.0092063	0.524716	3.51511
-0.0092063	0.524716	3.52354
-0.0092063	0.524716	3.53201
-0.0092063	0.524716	3.54049
-0.0092063	0.524716	3.54901
-0.0092063	0.524716	3.55745
-0.0092063	0.524716	3.56578
-0.0209999	0.546171	3.5742
-0.0209999	0.546171	3.58263
-0.0209999	0.546171	3.59109
-0.0209999	0.546171	3.59949
-0.0209999	0.546171	3.60782
-0.0209999	0.546171	3.61623
-0.0209999	0.546171	3.62464
-0.0209999	0.546171	3.63312
-0.0209999	0.546171	3.64153
-0.0269969	0.554673	3.65011
-0.0269969	0.554673	3.65868
-0.0269969	0.554673	3.66714
-0.0269969	0.554673	3.6756
-0.0269969	0.554673	3.68408
-0.0269969	0.554673	3.69248
-0.0269969	0.554673	3.70088
-0.0269969	0.554673	3.70928
-0.0269969	0.554673	3.71763
-0.0269969	0.554673	3.72599
-0.0270739	0.560149	3.73438
-0.0270739	0.560149	3.74278
-0.0270739	0.560149	3.75113
-0.0270739	0.560149	3.75944
-0.0270739	0.560149	3.76801
-0.0270739	0.560149	3.77642
-0.0270739	0.560149	3.78486
-0.0270739	0.560149	3.7937
-0.0270739	0.560149	3.80215
-0.01024	0.560619	3.81044
-0.01024	0.560619	3.8189
-0.01024	0.560619	3.82729
-0.01024	0.560619	3.83574
-0.01024	0.560619	3.8441
-0.01024	0.560619	3.85251
-0.01024	0.560619	3.86085
-0.01024	0.560619	3.86946
-0.01024	0.560619	3.87789
-0.01024	0.560619	3.88618
0.00943416	0.511788	3.89468
0.00943416	0.511788	3.90311
0.00943416	0.511788	3.91141
0.00943416	0.511788	3.9199
0.00943416	0.511788	3.92833
0.00943416	0.511788	3.93665
0.00943416	0.511788	3.94527
0.00943416	0.511788	3.9538
0.00943416	0.511788	3.96205
0.0124997	0.511667	3.97056
0.0124997	0.511667	3.97913
0.0124997	0.511667	3.98766
0.0124997	0.511667	3.99609
0.0124997	0.511667	4.0046
0.0124997	0.511667	4.01299
0.0124997	0.511667	4.02147
0.0124997	0.511667	4.03001
0.0124997	0.511667	4.03838
0.0124997	0.511667	4.04692
-0.00646163	0.528617	4.05547
-0.00646163	0.528617	4.06399
-0.00646163	0.528617	4.0724
-0.00646163	0.528617	4.08082
-0.00646163	0.528617	4.08924
-0.00646163	0.528617	4.09769
-0.00646163	0.528617	4.10606
-0.00646163	0.528617	4.11449
-0.00646163	0.528617	4.12297
-0.0066281	0.524529	4.13136
-0.0066281	0.524529	4.13975
-0.0066281	0.524529	4.14806
-0.0066281	0.524529	4.15643
-0.0066281	0.524529	4.16474
-0.0066281	0.524529	4.17317
-0.0066281	0.524529	4.18166
-0.0066281	0.524529	4.18999
-0.0066281	0.524529	4.19864
0.00255157	0.513354	4.20724
0.00255157	0.513354	4.21579
0.00255157	0.513354	4.22425
0.00255157	0.513354	4.23275
0.00255157	0.513354	4.24123
0.00255157	0.513354	4.24969
0.00255157	0.513354	4.25801
0.00255157	0.513354	4.26639
0.00255157	0.513354	4.27474
0.00255157	0.513354	4.28328
0.00616856	0.528235	4.29181
0.00616856	0.528235	4.30022
0.00616856	0.528235	4.30881
0.00616856	0.528235	4.31741
0.00616856	0.528235	4.3259
0.00616856	0.528235	4.33433
0.00616856	0.528235	4.34296
